Freq.	V(vout)
2.81838293126443e+002	(-2.92259764234837e+000dB,1.72425930301004e+002°)
2.88403150312659e+002	(-2.91778492815521e+000dB,1.72244114861148e+002°)
2.95120922666637e+002	(-2.91274848930127e+000dB,1.72057674043624e+002°)
3.01995172040200e+002	(-2.90747809933712e+000dB,1.71866471625852e+002°)
3.09029543251357e+002	(-2.90196308335770e+000dB,1.71670366106760e+002°)
3.16227766016836e+002	(-2.89619230053740e+000dB,1.71469210425067e+002°)
3.23593656929626e+002	(-2.89015412626305e+000dB,1.71262851658664e+002°)
3.31131121482589e+002	(-2.88383643389693e+000dB,1.71051130703676e+002°)
3.38844156139200e+002	(-2.87722657621006e+000dB,1.70833881931657e+002°)
3.46736850452529e+002	(-2.87031136653489e+000dB,1.70610932823216e+002°)
3.54813389233573e+002	(-2.86307705969786e+000dB,1.70382103576290e+002°)
3.63078054770099e+002	(-2.85550933280425e+000dB,1.70147206687076e+002°)
3.71535229097170e+002	(-2.84759326596240e+000dB,1.69906046501491e+002°)
3.80189396320558e+002	(-2.83931332305088e+000dB,1.69658418734879e+002°)
3.89045144994278e+002	(-2.83065333265108e+000dB,1.69404109957446e+002°)
3.98107170553494e+002	(-2.82159646929003e+000dB,1.69142897042726e+002°)
4.07380277804110e+002	(-2.81212523516326e+000dB,1.68874546576161e+002°)
4.16869383470332e+002	(-2.80222144253671e+000dB,1.68598814220611e+002°)
4.26579518801589e+002	(-2.79186619706058e+000dB,1.68315444035377e+002°)
4.36515832240163e+002	(-2.78103988226610e+000dB,1.68024167744992e+002°)
4.46683592150960e+002	(-2.76972214556113e+000dB,1.67724703953800e+002°)
4.57088189614872e+002	(-2.75789188609148e+000dB,1.67416757301916e+002°)
4.67735141287195e+002	(-2.74552724489365e+000dB,1.67100017557904e+002°)
4.78630092322635e+002	(-2.73260559783286e+000dB,1.66774158643051e+002°)
4.89778819368443e+002	(-2.71910355189767e+000dB,1.66438837581744e+002°)
5.01187233627268e+002	(-2.70499694551315e+000dB,1.66093693372018e+002°)
5.12861383991361e+002	(-2.69026085363743e+000dB,1.65738345769866e+002°)
5.24807460249769e+002	(-2.67486959852600e+000dB,1.65372393980426e+002°)
