Freq.	V(vout)
3.46736850452528e+003	(9.98171321231555e+000dB,-2.90393947256334e+001°)
3.54813389233572e+003	(1.07668294560080e+001dB,-3.29335240344040e+001°)
3.63078054770097e+003	(1.16170665287404e+001dB,-3.78424070621031e+001°)
3.71535229097168e+003	(1.25153744047613e+001dB,-4.41169549695136e+001°)
3.80189396320557e+003	(1.34157108430830e+001dB,-5.21920895476616e+001°)
3.89045144994276e+003	(1.42207361561829e+001dB,-6.24867875800281e+001°)
3.98107170553493e+003	(1.47670330789083e+001dB,-7.51016146112073e+001°)
4.07380277804108e+003	(1.48643712675268e+001dB,-8.93509004798371e+001°)
4.16869383470331e+003	(1.44158207846146e+001dB,-1.03681844062917e+002°)
4.26579518801588e+003	(1.35033066672216e+001dB,-1.16491301307653e+002°)
4.36515832240161e+003	(1.23143224663470e+001dB,-1.27004311064510e+002°)
4.46683592150958e+003	(1.10177081130421e+001dB,-1.35268532733971e+002°)
4.57088189614870e+003	(9.71666339329375e+000dB,-1.41690095861645e+002°)
4.67735141287193e+003	(8.46095275352222e+000dB,-1.46708882509576e+002°)
4.78630092322633e+003	(7.26954797763718e+000dB,-1.50684600694823e+002°)
4.89778819368441e+003	(6.14628299829357e+000dB,-1.53884729432830e+002°)
5.01187233627267e+003	(5.08831290208000e+000dB,-1.56502105307992e+002°)
5.12861383991359e+003	(4.09024504747666e+000dB,-1.58675195948054e+002°)
5.24807460249767e+003	(3.14604479156386e+000dB,-1.60504214903718e+002°)
5.37031796370247e+003	(2.24986410506762e+000dB,-1.62062635181608e+002°)
5.49540873857618e+003	(1.39636381916496e+000dB,-1.63405127000539e+002°)
5.62341325190343e+003	(5.80803848098814e-001dB,-1.64572986917901e+002°)
5.75439937337150e+003	(-2.00968369455063e-001dB,-1.65597867608127e+002°)
5.88843655355582e+003	(-9.52569921013833e-001dB,-1.66504366406208e+002°)
6.02559586074351e+003	(-1.67714660282365e+000dB,-1.67311844850854e+002°)
6.16595001861475e+003	(-2.37743661083393e+000dB,-1.68035725310008e+002°)
6.30957344480186e+003	(-3.05582860978136e+000dB,-1.68688427797171e+002°)
6.45654229034648e+003	(-3.71441256507628e+000dB,-1.69280055983268e+002°)
6.60693448007588e+003	(-4.35502331037285e+000dB,-1.69818906056766e+002°)
6.76082975391974e+003	(-4.97927748150531e+000dB,-1.70311848811124e+002°)
6.91830970918928e+003	(-5.58860466281618e+000dB,-1.70764619858706e+002°)
7.07945784384129e+003	(-6.18427360454020e+000dB,-1.71182042453901e+002°)
7.24435960074981e+003	(-6.76741429718311e+000dB,-1.71568200313753e+002°)
7.41310241300908e+003	(-7.33903658725595e+000dB,-1.71926572933127e+002°)
7.58577575029174e+003	(-7.90004591450500e+000dB,-1.72260142478640e+002°)
7.76247116628682e+003	(-8.45125665511769e+000dB,-1.72571478936503e+002°)
7.94328234724272e+003	(-8.99340347217479e+000dB,-1.72862808469727e+002°)
8.12830516164089e+003	(-9.52715100432042e+000dB,-1.73136068699449e+002°)
8.31763771102661e+003	(-1.00531021652111e+001dB,-1.73392953720740e+002°)
8.51138038202366e+003	(-1.05718052782306e+001dB,-1.73634950997681e+002°)
8.70963589956070e+003	(-1.10837602315948e+001dB,-1.73863371788038e+002°)
8.91250938133734e+003	(-1.15894238068172e+001dB,-1.74079376377379e+002°)
9.12010839355898e+003	(-1.20892143072530e+001dB,-1.74283995122492e+002°)
9.33254300796979e+003	(-1.25835155919944e+001dB,-1.74478146090762e+002°)
9.54992586021424e+003	(-1.30726806028395e+001dB,-1.74662649918480e+002°)
9.77237220955798e+003	(-1.35570344576656e+001dB,-1.74838242384661e+002°)
9.99999999999987e+003	(-1.40368771717093e+001dB,-1.75005585098458e+002°)
1.02329299228074e+004	(-1.45124860585000e+001dB,-1.75165274621235e+002°)
1.04712854805089e+004	(-1.49841178541331e+001dB,-1.75317850283588e+002°)
1.07151930523759e+004	(-1.54520106018779e+001dB,-1.75463800909449e+002°)
1.09647819614317e+004	(-1.59163853285515e+001dB,-1.75603570621031e+002°)
1.12201845430195e+004	(-1.63774475394477e+001dB,-1.75737563867590e+002°)
1.14815362149687e+004	(-1.68353885547190e+001dB,-1.75866149796192e+002°)
1.17489755493951e+004	(-1.72903867068466e+001dB,-1.75989666062629e+002°)
1.20226443461740e+004	(-1.77426084160821e+001dB,-1.76108422164266e+002°)
1.23026877081237e+004	(-1.81922091584181e+001dB,-1.76222702363294e+002°)
1.25892541179415e+004	(-1.86393343386787e+001dB,-1.76332768257921e+002°)
1.28824955169312e+004	(-1.90841200796431e+001dB,-1.76438861049998e+002°)
1.31825673855639e+004	(-1.95266939366911e+001dB,-1.76541203550127e+002°)
1.34896288259164e+004	(-1.99671755462382e+001dB,-1.76640001955109e+002°)
1.38038426460287e+004	(-2.04056772151827e+001dB,-1.76735447427422e+002°)
1.41253754462274e+004	(-2.08423044576907e+001dB,-1.76827717502100e+002°)
1.44543977074591e+004	(-2.12771564848691e+001dB,-1.76916977342751e+002°)
1.47910838816819e+004	(-2.17103266522091e+001dB,-1.77003380865441e+002°)
1.51356124843619e+004	(-2.21419028691068e+001dB,-1.77087071746524e+002°)
1.54881661891246e+004	(-2.25719679742606e+001dB,-1.77168184328392e+002°)
1.58489319246109e+004	(-2.30006000803154e+001dB,-1.77246844435209e+002°)
1.62181009735891e+004	(-2.34278728907354e+001dB,-1.77323170109139e+002°)
1.65958690743754e+004	(-2.38538559915631e+001dB,-1.77397272276210e+002°)
1.69824365246172e+004	(-2.42786151204245e+001dB,-1.77469255349841e+002°)
1.73780082874935e+004	(-2.47022124148892e+001dB,-1.77539217779000e+002°)
1.77827941003890e+004	(-2.51247066420703e+001dB,-1.77607252547177e+002°)
1.81970085860996e+004	(-2.55461534111476e+001dB,-1.77673447627571e+002°)
1.86208713666284e+004	(-2.59666053703289e+001dB,-1.77737886399279e+002°)
1.90546071796322e+004	(-2.63861123896058e+001dB,-1.77800648028709e+002°)
1.94984459975802e+004	(-2.68047217305276e+001dB,-1.77861807819977e+002°)
1.99526231496885e+004	(-2.72224782040925e+001dB,-1.77921437537625e+002°)
2.04173794466950e+004	(-2.76394243177520e+001dB,-1.77979605704618e+002°)
2.08929613085401e+004	(-2.80556004124251e+001dB,-1.78036377878312e+002°)
2.13796208950220e+004	(-2.84710447903376e+001dB,-1.78091816906751e+002°)
2.18776162394952e+004	(-2.88857938344212e+001dB,-1.78145983167451e+002°)
2.23872113856831e+004	(-2.92998821199437e+001dB,-1.78198934790616e+002°)
2.29086765276774e+004	(-2.97133425189789e+001dB,-1.78250727868529e+002°)
2.34422881531989e+004	(-3.01262062982681e+001dB,-1.78301416652718e+002°)
2.39883291901946e+004	(-3.05385032109813e+001dB,-1.78351053740353e+002°)
2.45470891568500e+004	(-3.09502615828362e+001dB,-1.78399690251211e+002°)
2.51188643150954e+004	(-3.13615083929989e+001dB,-1.78447375996434e+002°)
2.57039578276883e+004	(-3.17722693501500e+001dB,-1.78494159640215e+002°)
2.63026799189534e+004	(-3.21825689640710e+001dB,-1.78540088855475e+002°)
2.69153480392688e+004	(-3.25924306130736e+001dB,-1.78585210474513e+002°)
2.75422870333813e+004	(-3.30018766075718e+001dB,-1.78629570635569e+002°)
2.81838293126441e+004	(-3.34109282500683e+001dB,-1.78673214926172e+002°)
2.88403150312656e+004	(-3.38196058918095e+001dB,-1.78716188524115e+002°)
2.95120922666634e+004	(-3.42279289863395e+001dB,-1.78758536336874e+002°)
3.01995172040197e+004	(-3.46359161401689e+001dB,-1.78800303140235e+002°)
3.09029543251354e+004	(-3.50435851607553e+001dB,-1.78841533716903e+002°)
3.16227766016833e+004	(-3.54509531019791e+001dB,-1.78882272995825e+002°)
3.23593656929623e+004	(-3.58580363072829e+001dB,-1.78922566192979e+002°)
3.31131121482586e+004	(-3.62648504506318e+001dB,-1.78962458954351e+002°)
3.38844156139197e+004	(-3.66714105754390e+001dB,-1.79001997501836e+002°)
3.46736850452526e+004	(-3.70777311315909e+001dB,-1.79041228782810e+002°)
3.54813389233570e+004	(-3.74838260106967e+001dB,-1.79080200624124e+002°)
3.63078054770096e+004	(-3.78897085796758e+001dB,-1.79118961891287e+002°)
3.71535229097167e+004	(-3.82953917127919e+001dB,-1.79157562653637e+002°)
3.80189396320555e+004	(-3.87008878222298e+001dB,-1.79196054356304e+002°)
3.89045144994275e+004	(-3.91062088873074e+001dB,-1.79234489999830e+002°)
3.98107170553491e+004	(-3.95113664824057e+001dB,-1.79272924328310e+002°)
4.07380277804107e+004	(-3.99163718036935e+001dB,-1.79311414027001e+002°)
4.16869383470329e+004	(-4.03212356947166e+001dB,-1.79350017930345e+002°)
4.26579518801586e+004	(-4.07259686709159e+001dB,-1.79388797241456e+002°)
4.36515832240159e+004	(-4.11305809431293e+001dB,-1.79427815764119e+002°)
4.46683592150956e+004	(-4.15350824401304e+001dB,-1.79467140148478e+002°)
4.57088189614868e+004	(-4.19394828302461e+001dB,-1.79506840151597e+002°)
4.67735141287191e+004	(-4.23437915420912e+001dB,-1.79546988914200e+002°)
4.78630092322631e+004	(-4.27480177844502e+001dB,-1.79587663254962e+002°)
4.89778819368439e+004	(-4.31521705653298e+001dB,-1.79628943983799e+002°)
5.01187233627264e+004	(-4.35562587101966e+001dB,-1.79670916235745e+002°)
5.12861383991357e+004	(-4.39602908794075e+001dB,-1.79713669827064e+002°)
5.24807460249764e+004	(-4.43642755848307e+001dB,-1.79757299635394e+002°)
5.37031796370244e+004	(-4.47682212056443e+001dB,-1.79801906005842e+002°)
5.49540873857616e+004	(-4.51721360032902e+001dB,-1.79847595185062e+002°)
5.62341325190340e+004	(-4.55760281355466e+001dB,-1.79894479785537e+002°)
5.75439937337148e+004	(-4.59799056696705e+001dB,-1.79942679282408e+002°)
5.88843655355580e+004	(-4.63837765945434e+001dB,-1.79992320545386e+002°)
6.02559586074348e+004	(-4.67876488317381e+001dB,1.79956461591537e+002°)
6.16595001861472e+004	(-4.71915302454028e+001dB,1.79903523719657e+002°)
6.30957344480183e+004	(-4.75954286508351e+001dB,1.79848713201279e+002°)
6.45654229034645e+004	(-4.79993518215940e+001dB,1.79791867468217e+002°)
6.60693448007586e+004	(-4.84033074949648e+001dB,1.79732813269466e+002°)
6.76082975391971e+004	(-4.88073033755595e+001dB,1.79671365864158e+002°)
6.91830970918925e+004	(-4.92113471367937e+001dB,1.79607328155635e+002°)
7.07945784384127e+004	(-4.96154464199354e+001dB,1.79540489762161e+002°)
7.24435960074979e+004	(-5.00196088303674e+001dB,1.79470626019483e+002°)
7.41310241300906e+004	(-5.04238419306456e+001dB,1.79397496910075e+002°)
7.58577575029172e+004	(-5.08281532298612e+001dB,1.79320845913572e+002°)
7.76247116628679e+004	(-5.12325501687387e+001dB,1.79240398772465e+002°)
7.94328234724269e+004	(-5.16370400998021e+001dB,1.79155862166771e+002°)
8.12830516164086e+004	(-5.20416302618378e+001dB,1.79066922290911e+002°)
8.31763771102658e+004	(-5.24463277477556e+001dB,1.78973243325639e+002°)
8.51138038202363e+004	(-5.28511394648051e+001dB,1.78874465797373e+002°)
8.70963589956067e+004	(-5.32560720859395e+001dB,1.78770204816820e+002°)
8.91250938133731e+004	(-5.36611319909259e+001dB,1.78660048188353e+002°)
9.12010839355895e+004	(-5.40663251955807e+001dB,1.78543554381093e+002°)
9.33254300796976e+004	(-5.44716572672543e+001dB,1.78420250352273e+002°)
9.54992586021420e+004	(-5.48771332243938e+001dB,1.78289629213006e+002°)
9.77237220955795e+004	(-5.52827574176772e+001dB,1.78151147726296e+002°)
9.99999999999984e+004	(-5.56885333898212e+001dB,1.78004223626848e+002°)
1.02329299228074e+005	(-5.60944637107199e+001dB,1.77848232752115e+002°)
1.04712854805088e+005	(-5.65005497840570e+001dB,1.77682505974061e+002°)
1.07151930523759e+005	(-5.69067916209478e+001dB,1.77506325921401e+002°)
1.09647819614317e+005	(-5.73131875754944e+001dB,1.77318923482621e+002°)
1.12201845430195e+005	(-5.77197340363674e+001dB,1.77119474081060e+002°)
1.14815362149686e+005	(-5.81264250676548e+001dB,1.76907093714789e+002°)
1.17489755493951e+005	(-5.85332519912250e+001dB,1.76680834756151e+002°)
1.20226443461739e+005	(-5.89402029017228e+001dB,1.76439681508751e+002°)
1.23026877081236e+005	(-5.93472621040550e+001dB,1.76182545523703e+002°)
1.25892541179415e+005	(-5.97544094618012e+001dB,1.75908260682247e+002°)
1.28824955169311e+005	(-6.01616196434024e+001dB,1.75615578058825e+002°)
1.31825673855639e+005	(-6.05688612512419e+001dB,1.75303160587789e+002°)
1.34896288259163e+005	(-6.09760958168238e+001dB,1.74969577568466e+002°)
1.38038426460286e+005	(-6.13832766432045e+001dB,1.74613299058151e+002°)
1.41253754462273e+005	(-6.17903474736603e+001dB,1.74232690221184e+002°)
1.44543977074590e+005	(-6.21972409633311e+001dB,1.73826005725675e+002°)
1.47910838816818e+005	(-6.26038769283430e+001dB,1.73391384308469e+002°)
1.51356124843618e+005	(-6.30101603447947e+001dB,1.72926843664789e+002°)
1.54881661891246e+005	(-6.34159790681689e+001dB,1.72430275862941e+002°)
1.58489319246109e+005	(-6.38212012424211e+001dB,1.71899443537735e+002°)
1.62181009735890e+005	(-6.42256723675523e+001dB,1.71331977180453e+002°)
1.65958690743753e+005	(-6.46292119952987e+001dB,1.70725373919398e+002°)
1.69824365246172e+005	(-6.50316100252654e+001dB,1.70076998274659e+002°)
1.73780082874935e+005	(-6.54326225791298e+001dB,1.69384085474136e+002°)
1.77827941003889e+005	(-6.58319674393734e+001dB,1.68643748035106e+002°)
1.81970085860995e+005	(-6.62293190525372e+001dB,1.67852986444962e+002°)
1.86208713666284e+005	(-6.66243031165951e+001dB,1.67008704912777e+002°)
1.90546071796322e+005	(-6.70164907992924e+001dB,1.66107733303322e+002°)
1.94984459975801e+005	(-6.74053926708967e+001dB,1.65146856496481e+002°)
1.99526231496885e+005	(-6.77904524824628e+001dB,1.64122852521546e+002°)
2.04173794466949e+005	(-6.81710409808450e+001dB,1.63032540874688e+002°)
2.08929613085400e+005	(-6.85464500251088e+001dB,1.61872842408013e+002°)
2.13796208950220e+005	(-6.89158873552656e+001dB,1.60640852040438e+002°)
2.18776162394952e+005	(-6.92784724610274e+001dB,1.59333925236305e+002°)
2.23872113856830e+005	(-6.96332341003044e+001dB,1.57949778673867e+002°)
2.29086765276773e+005	(-6.99791101153412e+001dB,1.56486604729401e+002°)
2.34422881531988e+005	(-7.03149502748641e+001dB,1.54943198290695e+002°)
2.39883291901945e+005	(-7.06395229143842e+001dB,1.53319092968006e+002°)
2.45470891568499e+005	(-7.09515261302309e+001dB,1.51614702017806e+002°)
2.51188643150954e+005	(-7.12496041797318e+001dB,1.49831457327746e+002°)
2.57039578276882e+005	(-7.15323695254468e+001dB,1.47971937809470e+002°)
2.63026799189534e+005	(-7.17984306185654e+001dB,1.46039976784445e+002°)
2.69153480392687e+005	(-7.20464250444214e+001dB,1.44040736786912e+002°)
2.75422870333812e+005	(-7.22750570747890e+001dB,1.41980740052182e+002°)
2.81838293126440e+005	(-7.24831380405279e+001dB,1.39867844181216e+002°)
2.88403150312656e+005	(-7.26696273378618e+001dB,1.37711155312384e+002°)
2.95120922666633e+005	(-7.28336714171522e+001dB,1.35520875580872e+002°)
3.01995172040196e+005	(-7.29746378823374e+001dB,1.33308087369681e+002°)
3.09029543251354e+005	(-7.30921419368983e+001dB,1.31084483176470e+002°)
3.16227766016832e+005	(-7.31860628830837e+001dB,1.28862055904142e+002°)
3.23593656929623e+005	(-7.32565491818068e+001dB,1.26652769021495e+002°)
3.31131121482585e+005	(-7.33040116080605e+001dB,1.24468228485828e+002°)
3.38844156139197e+005	(-7.33291051365905e+001dB,1.22319378105354e+002°)
3.46736850452526e+005	(-7.33327011937015e+001dB,1.20216237186849e+002°)
3.54813389233569e+005	(-7.33158526652321e+001dB,1.18167694401334e+002°)
3.63078054770095e+005	(-7.32797544650500e+001dB,1.16181365696352e+002°)
3.71535229097166e+005	(-7.32257025208340e+001dB,1.14263517799464e+002°)
3.80189396320555e+005	(-7.31550537685332e+001dB,1.12419053296880e+002°)
3.89045144994274e+005	(-7.30691892538909e+001dB,1.10651549060364e+002°)
3.98107170553490e+005	(-7.29694818277891e+001dB,1.08963337215762e+002°)
4.07380277804106e+005	(-7.28572692946011e+001dB,1.07355616860257e+002°)
4.16869383470328e+005	(-7.27338333084187e+001dB,1.05828585075245e+002°)
4.26579518801585e+005	(-7.26003838593797e+001dB,1.04381577063173e+002°)
4.36515832240158e+005	(-7.24580488702607e+001dB,1.03013207057674e+002°)
4.46683592150955e+005	(-7.23078682279123e+001dB,1.01721503668384e+002°)
4.57088189614867e+005	(-7.21507914863218e+001dB,1.00504035264696e+002°)
4.67735141287190e+005	(-7.19876784727339e+001dB,9.93580227115955e+001°)
4.78630092322630e+005	(-7.18193020792926e+001dB,9.82804381646048e+001°)
4.89778819368438e+005	(-7.16463526070934e+001dB,9.72680896914994e+001°)
5.01187233627263e+005	(-7.14694431291355e+001dB,9.63176922390848e+001°)
5.12861383991356e+005	(-7.12891154403971e+001dB,9.54259259493179e+001°)
5.24807460249763e+005	(-7.11058462586755e+001dB,9.45894831041181e+001°)
5.37031796370243e+005	(-7.09200534242145e+001dB,9.38051050951772e+001°)
5.49540873857615e+005	(-7.07321019174872e+001dB,9.30696108204556e+001°)
5.62341325190339e+005	(-7.05423095726160e+001dB,9.23799178412239e+001°)
5.75439937337147e+005	(-7.03509524097416e+001dB,9.17330575220174e+001°)
5.88843655355579e+005	(-7.01582695446747e+001dB,9.11261852425643e+001°)
6.02559586074347e+005	(-6.99644676601080e+001dB,9.05565866307159e+001°)
6.16595001861471e+005	(-6.97697250412109e+001dB,9.00216806286854e+001°)
6.30957344480182e+005	(-6.95741951911360e+001dB,8.95190200774516e+001°)
6.45654229034644e+005	(-6.93780100501622e+001dB,8.90462903893091e+001°)
6.60693448007584e+005	(-6.91812828470208e+001dB,8.86013067774641e+001°)
6.76082975391970e+005	(-6.89841106132897e+001dB,8.81820104243458e+001°)
6.91830970918924e+005	(-6.87865763923179e+001dB,8.77864638961844e+001°)
7.07945784384125e+005	(-6.85887511735135e+001dB,8.74128460491834e+001°)
7.24435960074977e+005	(-6.83906955814031e+001dB,8.70594466209962e+001°)
7.41310241300904e+005	(-6.81924613469625e+001dB,8.67246606587248e+001°)
7.58577575029170e+005	(-6.79940925865556e+001dB,8.64069829000396e+001°)
7.76247116628678e+005	(-6.77956269115480e+001dB,8.61050021959710e+001°)
7.94328234724267e+005	(-6.75970963894119e+001dB,8.58173960414154e+001°)
8.12830516164085e+005	(-6.73985283749558e+001dB,8.55429252614189e+001°)
8.31763771102656e+005	(-6.71999462282715e+001dB,8.52804288870901e+001°)
8.51138038202361e+005	(-6.70013699340863e+001dB,8.50288192438030e+001°)
8.70963589956065e+005	(-6.68028166354786e+001dB,8.47870772656605e+001°)
8.91250938133729e+005	(-6.66043010933433e+001dB,8.45542480434530e+001°)
9.12010839355893e+005	(-6.64058360815846e+001dB,8.43294366082488e+001°)
9.33254300796974e+005	(-6.62074327267580e+001dB,8.41118039488812e+001°)
9.54992586021419e+005	(-6.60091007997679e+001dB,8.39005632587731e+001°)
9.77237220955793e+005	(-6.58108489662439e+001dB,8.36949764054892e+001°)
1.00000000000000e+006	(-6.56126850013513e+001dB,8.34943506149781e+001°)
